"club_wikidata_id","team.value","capacity.value","longitude","latitude","image.value","teamLabel.value","venueLabel.value","team_twitter.value","number_of_players","popup_content"
"Q748725","http://www.wikidata.org/entity/Q748725","30050",144.983889,-37.825278,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/AAMIPARK.JPG' width='300' />","Melbourne City Football Club","Melbourne Rectangular Stadium","<a href='https://twitter.com/MelbourneCity' target='_blank'>@MelbourneCity</a>",1,"<h5>Melbourne City Football Club</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/AAMIPARK.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Melbourne Rectangular Stadium</td></tr><tr><td><b>Capacity:</b></td><td>30050</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/MelbourneCity' target='_blank'>@MelbourneCity</a></td></tr></table>"
"Q750322","http://www.wikidata.org/entity/Q750322","5500",25.981389,43.896111,"","FC Astra Giurgiu","Stadionul Marin Anastasovici","unknown",3,"<h5>FC Astra Giurgiu</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Stadionul Marin Anastasovici</td></tr><tr><td><b>Capacity:</b></td><td>5500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q754307","http://www.wikidata.org/entity/Q754307","22288",39.321111,48.559444,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Avanhard%20Luhansk2.JPG' width='300' />","FC Zorya Luhansk","Avanhard Stadium","unknown",3,"<h5>FC Zorya Luhansk</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Avanhard%20Luhansk2.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Avanhard Stadium</td></tr><tr><td><b>Capacity:</b></td><td>22288</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q75684","http://www.wikidata.org/entity/Q75684","30286",-8.4308,41.5624,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Braga.JPG' width='300' />","S.C. Braga","Estádio Municipal de Braga","unknown",1,"<h5>S.C. Braga</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Braga.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Estádio Municipal de Braga</td></tr><tr><td><b>Capacity:</b></td><td>30286</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q75729","http://www.wikidata.org/entity/Q75729","50049",-9.160783333,38.761194444,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1dio%20Sporting%20interior.jpg' width='300' />","Sporting Clube de Portugal","Estádio José Alvalade","unknown",4,"<h5>Sporting Clube de Portugal</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Est%C3%A1dio%20Sporting%20interior.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Estádio José Alvalade</td></tr><tr><td><b>Capacity:</b></td><td>50049</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q767400","http://www.wikidata.org/entity/Q767400","17000",20.717222,48.099444,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Di%C3%B3sgy%C5%91ri%20stadion.jpg' width='300' />","Diósgyőri VTK","DVTK Stadion","unknown",1,"<h5>Diósgyőri VTK</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Di%C3%B3sgy%C5%91ri%20stadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>DVTK Stadion</td></tr><tr><td><b>Capacity:</b></td><td>17000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q812719","http://www.wikidata.org/entity/Q812719","44740",51.341279,25.330538,"","Al-Sailiya SC","Ahmed bin Ali Stadium","unknown",1,"<h5>Al-Sailiya SC</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Ahmed bin Ali Stadium</td></tr><tr><td><b>Capacity:</b></td><td>44740</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q814738","http://www.wikidata.org/entity/Q814738","66161",116.441139,39.929528,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Workers%20stadium.JPG' width='300' />","Beijing Guoan F.C.","Workers Stadium","<a href='https://twitter.com/FCBeijingGuoan' target='_blank'>@FCBeijingGuoan</a>",1,"<h5>Beijing Guoan F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Workers%20stadium.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Workers Stadium</td></tr><tr><td><b>Capacity:</b></td><td>66161</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/FCBeijingGuoan' target='_blank'>@FCBeijingGuoan</a></td></tr></table>"
"Q81888","http://www.wikidata.org/entity/Q81888","52960",4.941944444,52.314166666,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20Arena.jpg' width='300' />","A.F.C. Ajax","Amsterdam Arena","<a href='https://twitter.com/afcajax' target='_blank'>@afcajax</a>",1,"<h5>A.F.C. Ajax</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Amsterdam%20Arena.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Amsterdam Arena</td></tr><tr><td><b>Capacity:</b></td><td>52960</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/afcajax' target='_blank'>@afcajax</a></td></tr></table>"
"Q845043","http://www.wikidata.org/entity/Q845043","9680",13.343056,41.637778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Matusa%2C%20Frosinone%20%282007%29.jpg' width='300' />","Frosinone Calcio","Stadio Matusa","unknown",1,"<h5>Frosinone Calcio</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Matusa%2C%20Frosinone%20%282007%29.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Matusa</td></tr><tr><td><b>Capacity:</b></td><td>9680</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q845772","http://www.wikidata.org/entity/Q845772","12500",19.81138333,41.31898056,"","Partizani Tirana","Selman Stërmasi Stadium","unknown",1,"<h5>Partizani Tirana</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Selman Stërmasi Stadium</td></tr><tr><td><b>Capacity:</b></td><td>12500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q8466","http://www.wikidata.org/entity/Q8466","49780",7.775833,49.434444,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kaiserslautern%2003.jpg' width='300' />","1. FC Kaiserslautern","Fritz-Walter-Stadion","<a href='https://twitter.com/rote_teufel' target='_blank'>@rote_teufel</a>",1,"<h5>1. FC Kaiserslautern</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kaiserslautern%2003.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Fritz-Walter-Stadion</td></tr><tr><td><b>Capacity:</b></td><td>49780</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/rote_teufel' target='_blank'>@rote_teufel</a></td></tr></table>"
"Q849823","http://www.wikidata.org/entity/Q849823","45000",-100.312055555,25.722805555,"","Tigres UANL","Estadio Universitario","<a href='https://twitter.com/tigresoficial' target='_blank'>@tigresoficial</a>",1,"<h5>Tigres UANL</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Estadio Universitario</td></tr><tr><td><b>Capacity:</b></td><td>45000</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/tigresoficial' target='_blank'>@tigresoficial</a></td></tr></table>"
"Q857938","http://www.wikidata.org/entity/Q857938","80597",28.765702777,41.074472222,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Atat%C3%BCrk%20Olimpiyat.jpg' width='300' />","İstanbul Büyükşehir Belediyespor","Atatürk Olympic Stadium","unknown",2,"<h5>İstanbul Büyükşehir Belediyespor</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Atat%C3%BCrk%20Olimpiyat.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Atatürk Olympic Stadium</td></tr><tr><td><b>Capacity:</b></td><td>80597</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q8603","http://www.wikidata.org/entity/Q8603","21151",10.923333,44.653611,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Alberto%20Braglia.jpg' width='300' />","U.S. Sassuolo Calcio","Stadio Alberto Braglia","<a href='https://twitter.com/SassuoloUS' target='_blank'>@SassuoloUS</a>",1,"<h5>U.S. Sassuolo Calcio</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Alberto%20Braglia.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Alberto Braglia</td></tr><tr><td><b>Capacity:</b></td><td>21151</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/SassuoloUS' target='_blank'>@SassuoloUS</a></td></tr></table>"
"Q861524","http://www.wikidata.org/entity/Q861524","9000",10.17969,59.13725,"","Sandefjord Fotball","Komplett.no Arena","unknown",1,"<h5>Sandefjord Fotball</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Komplett.no Arena</td></tr><tr><td><b>Capacity:</b></td><td>9000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q8682","http://www.wikidata.org/entity/Q8682","85454",-3.68835,40.45306,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Santiago%20Bernab%C3%A9u%2011.jpg' width='300' />","Real Madrid Club de Fútbol","Estadio Santiago Bernabéu","<a href='https://twitter.com/realmadrid' target='_blank'>@realmadrid</a>",8,"<h5>Real Madrid Club de Fútbol</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estadio%20Santiago%20Bernab%C3%A9u%2011.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>8</td></tr><tr><td><b>Stadium:</b></td><td>Estadio Santiago Bernabéu</td></tr><tr><td><b>Capacity:</b></td><td>85454</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/realmadrid' target='_blank'>@realmadrid</a></td></tr></table>"
"Q8687","http://www.wikidata.org/entity/Q8687","83332",-2.949369,43.264205,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/San%20Mames%2C%20Euskal%20Herria.jpg' width='300' />","Athletic Club","San Mamés Stadium","unknown",2,"<h5>Athletic Club</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/San%20Mames%2C%20Euskal%20Herria.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>San Mamés Stadium</td></tr><tr><td><b>Capacity:</b></td><td>83332</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q8701","http://www.wikidata.org/entity/Q8701","54960",-3.720556,40.401667,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/VicenteCalderon.jpg' width='300' />","Atlético Madrid","Vicente Calderón Stadium","<a href='https://twitter.com/Atleti' target='_blank'>@Atleti</a>",4,"<h5>Atlético Madrid</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/VicenteCalderon.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Vicente Calderón Stadium</td></tr><tr><td><b>Capacity:</b></td><td>54960</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Atleti' target='_blank'>@Atleti</a></td></tr></table>"
"Q8749","http://www.wikidata.org/entity/Q8749","32",-8.740328,42.211861,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Grada%20R%C3%ADo.JPG' width='300' />","Celta Vigo","Balaídos","<a href='https://twitter.com/rccelta_oficial' target='_blank'>@rccelta_oficial</a>",2,"<h5>Celta Vigo</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Grada%20R%C3%ADo.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Balaídos</td></tr><tr><td><b>Capacity:</b></td><td>32</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/rccelta_oficial' target='_blank'>@rccelta_oficial</a></td></tr></table>"
"Q8857","http://www.wikidata.org/entity/Q8857","30044",-4.426422,36.734092,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estado%20de%20la%20Rosaleda%20%28M%C3%A1laga%20C.F.%29.jpg' width='300' />","Málaga CF","La Rosaleda Stadium","<a href='https://twitter.com/MalagaCF' target='_blank'>@MalagaCF</a>",1,"<h5>Málaga CF</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Estado%20de%20la%20Rosaleda%20%28M%C3%A1laga%20C.F.%29.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>La Rosaleda Stadium</td></tr><tr><td><b>Capacity:</b></td><td>30044</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/MalagaCF' target='_blank'>@MalagaCF</a></td></tr></table>"
"Q9616","http://www.wikidata.org/entity/Q9616","41800",-0.191111111,51.481666666,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stamford%20Bridge%20Clear%20Skies.JPG' width='300' />","Chelsea F.C.","Stamford Bridge stadium","<a href='https://twitter.com/chelseafc' target='_blank'>@chelseafc</a>",6,"<h5>Chelsea F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stamford%20Bridge%20Clear%20Skies.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>6</td></tr><tr><td><b>Stadium:</b></td><td>Stamford Bridge stadium</td></tr><tr><td><b>Capacity:</b></td><td>41800</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/chelseafc' target='_blank'>@chelseafc</a></td></tr></table>"
"Q9617","http://www.wikidata.org/entity/Q9617","60338",-0.108611111,51.555,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Emirates%20Stadium%20east%20side%20at%20dusk.jpg' width='300' />","Arsenal F.C.","Emirates Stadium","<a href='https://twitter.com/Arsenal' target='_blank'>@Arsenal</a>",8,"<h5>Arsenal F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Emirates%20Stadium%20east%20side%20at%20dusk.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>8</td></tr><tr><td><b>Stadium:</b></td><td>Emirates Stadium</td></tr><tr><td><b>Capacity:</b></td><td>60338</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Arsenal' target='_blank'>@Arsenal</a></td></tr></table>"
"Q9653","http://www.wikidata.org/entity/Q9653","30311",1.144830555,52.055061111,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Cobbold%20Stand%2C%20Ipswich%20Town%20Football%20Club%208418.jpg' width='300' />","Ipswich Town F.C.","Portman Road","unknown",1,"<h5>Ipswich Town F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Cobbold%20Stand%2C%20Ipswich%20Town%20Football%20Club%208418.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Portman Road</td></tr><tr><td><b>Capacity:</b></td><td>30311</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q986529","http://www.wikidata.org/entity/Q986529","13000",34.785964,31.253794,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Vasermil%20Stadium24.jpg' width='300' />","Hapoel Be'er Sheva F.C.","Vasermil Stadium","unknown",1,"<h5>Hapoel Be'er Sheva F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Vasermil%20Stadium24.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Vasermil Stadium</td></tr><tr><td><b>Capacity:</b></td><td>13000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
